"story_id","story_title","story_english_title","story_tag_name"
284,"सालाना बाल-कटाई दिवस","Salaana Baal Kataai Diwas",""
285,"ಕ್ಷೌರ ದಿನಾಚರಣೆ","Kshowra dina Charane",""
287,"వార్షిక క్షవర దినం","Vaarshika Kshavra Dinam",""
288,"My Home","My Home",""
296,"Lassi, Ice-cream or Falooda?","Lassi, Ice-cream or Falooda?",""
297,"लस्सी, आइस्क्रीम की फालुदा?","Lassi, Ice-cream Ki Falooda?",""
298,"కమ్మని మజ్జిగా, చల్లని ఐస్ క్రీం లేదా ఫాలూదా?","Kammani Majjigaa, Challani Ice Cream Ledaa Faloodaa?",""
300,"চটপটে সোনা","Chotpotey Shona",""
303,"गैंडा भागा ","Gainda Bhaga",""
304,"அப்பாவின் மீசை ","Appaavin Meesai",""
306,"చేస్తాను, చెయ్యను","Karin aani Nahi Karnar",""
308,"తిన్నగా,  వంకరగా","Tinnaga, Vankaraga",""
309,"ಮರಳಿ ಮನೆಗೆ","Marali Manege",""
310,"ਘਰ ਜਾਣਾ ਹੈ","Ghar Jaana Hai",""
311,"ਟਿੰਮੀ ਅਤੇ ਪੇਪੇ","Timmy Ate Pepe",""
312,"ಶುಭ ರಾತ್ರಿ ಟಿಂಕು!","Shubha Raatri, Tinku!",""
318,"ఇది, అది","Idhi, Adhi",""
322,"મારું ઘર","Maarun Ghar",""
323,"আমার বাড়ি ","Aamaar Baadi",""
331,"भीमा गधा","Bheema Gadha",""
332,"Bheema, the Sleepyhead","Bheema, the Sleepyhead",""
333,"झोपाळू भीमा","Zhopalu Bheema",""
334,"నిద్రపోతు భీమా","Nidrapotu Bheema",""
335,"खेल-खेल में","Khel Khel Mein",""
336,"ಆಟದ ಸಮಯ","Aatada Samaya",""
337,"खेळता-खेळता ","Kheltaa Kheltaa",""
338,"ఆటల వేళ","Atala Vela",""
339,"રમત ગમત","Ramat Gamat",""
340,"খেলার সময়","Khelar Shomoy",""
341,"ଖେଳ ଖେଳରେ","Khela Khelare",""
342,"मेरे दोस्त","Mere Dost",""
343,"माझे मित्र","Maajhe Mitra",""
344,"আমার বন্ধুরা","Aamar Bondhura",""
345,"खुशी","Khushi",""
346,"Joy","Joy",""
347,"मजा","Maja",""
349,"ঝিক্ ঝিক্ ঝিক্ ","Jhik-Jhik-Jhik",""
350,"ए... हस ना","E Has Naa!",""
355,"My Car","My Car",""
356,"Lost and Found","Lost and Found",""
357,"खोया पाया","Khoya Paaya",""
358,"हरवलं आणि सापडलं","Harvalan ani Sapadalan",""
359,"ಕಳೆದಿತ್ತು ಮತ್ತೆ ಸಿಕ್ಕಿತು","Kaledittu Matte Sikkitu",""
360,"The Auto That Flew","The Auto That Flew","Delhi"
360,"The Auto That Flew","The Auto That Flew","transport"
360,"The Auto That Flew","The Auto That Flew","auto"
361,"उड़ने वाला ऑटो","Udne Wala Auto",""
363,"रिक्षा उडाली!","Riksha Udali",""
364,"నింగికెగిరిన ఆటో","Ningikegirina Aato",""
365,"ಅಪ್ಪ ಬಂದ","Appa Banda",""
366,"ଜଙ୍ଗଲ ସ୍କୁଲ୍","Jangal School",""
367,"এজোপা গছ","Ejopa Gos",""
368,"ਦਰੱਖ਼ਤ","Drakhat",""
369,"The Red Raincoat","The Red Raincoat",""
370,"लाल बरसाती","Laal Barsaati",""
371,"ಕೆಂಪು ರೈನ್‌ಕೋಟ್","Kempu Raincoat",""
375,"Playtime","Playtime",""
376,"My Friends","My Friends",""
377,"મારા મિત્રો ","Maran Mitro",""
378,"என் நண்பர்கள்","En Nanbargal",""
379,"ବାର୍ଷିକ ବାଳକଟା ଦିବସ","Barsik Balakataa Dibasa",""
381,"दीदी, दीदी, बादल क्यों गरजते हैं?","Didi, Didi, Baadal Kyon Garajte Hain?",""
382,"ताई ताई, गडगडाट कुठून होतो?","Garajte Hain?",""
384,"అక్కా, అక్కా,  ఉరుము ఎక్కడినుంచీ వస్తుంది?","Akka, Akka Urumu Ekkadanunchi Vasthundi?",""
385,"दीदी, दीदी, आकाश का रंग नीला क्यों है?","Didi, Didi, Aakash Ka Rang Neela Kyon Hai?",""
386,"ताई ताई, आकाश निळे का आहे?","Neela Kyon Hai?",""
388,"दीदी, दीदी, चीज़ें ऊपर क्यों नहीं गिरती हैं?","Didi, Didi, Cheezein Upar Kyon Nahin Girti Hain?",""
389,"ताई ताई, वस्तू वर का नाही पडत?","Tai, Tai Vastu Var Kaa Nahi Padat?",""
390,"બહેન, કહે ને,વસ્તુઓ પડ્યા પછી ઉપર કેમ જતી નથી?","Bahen, Kahe Ne, Vastuo Padyaa Pachhi Upar Kem Jati Nathi?",""
391,"அக்கா! அக்கா! ஏன் பொருட்கள் மேலேயே நிற்பதில்லை?","Akka! Akka! Yen Porutkal Meleye Nirpathillai?",""
392,"అక్కా, అక్కా, వస్తువులు పైకి ఎందుకు పడవు?","Akka, Akka Vasthuvulu Paiki Enduku Padavu?",""
393,"कहानी केलों की!","Kahani Kelon Ki",""
394,"केळीच केळी","Keleech Kelee",""
395,"অলেখ কল","Alekh Kol",""
396,"Bani","Bani",""
397,"बनी","Banee",""
398,"ಬಾನಿ","Bani",""
399,"ବାଣୀ","Bani",""
400,"ਬਾਣੀ","Baani",""
401,"వాణీ","Bani",""
402,"વાણી","Vaani",""
405,"Chulbul's Tail","Chulbul's Tail","Chulbul's Tail"
405,"Chulbul's Tail","Chulbul's Tail","chulbul"
405,"Chulbul's Tail","Chulbul's Tail","tail"
405,"Chulbul's Tail","Chulbul's Tail","self esteem"
405,"Chulbul's Tail","Chulbul's Tail","confidence"
405,"Chulbul's Tail","Chulbul's Tail","life skills"
405,"Chulbul's Tail","Chulbul's Tail","growth"
405,"Chulbul's Tail","Chulbul's Tail","belief"
405,"Chulbul's Tail","Chulbul's Tail","body image"
405,"Chulbul's Tail","Chulbul's Tail","Acceptance"
405,"Chulbul's Tail","Chulbul's Tail","animal"
405,"Chulbul's Tail","Chulbul's Tail","fantasy"
405,"Chulbul's Tail","Chulbul's Tail","doctor"
405,"Chulbul's Tail","Chulbul's Tail","surgery"
409,"Colours of Nature","Colours of Nature",""
410,"कुदरत के रंग","Kudarat Ke Rang",""
411,"ನಿಸರ್ಗದ ವರ್ಣಗಳು","Nisargada Varnagalu",""
412,"रंगच रंग","Rangach Rang",""
413,"ప్రకృతి వర్ణాలు","Prakriti Varnalu",""
414,"ਕੁਦਰਤ ਦੇ ਰੰਗ","Kudarat De Rang",""
415,"From Submarines to Sky Raiders - All about Dragonflies and Damselflies","From Submarines to Sky Raiders: All About Dragonflies & Damselflies","dragonflies"
415,"From Submarines to Sky Raiders - All about Dragonflies and Damselflies","From Submarines to Sky Raiders: All About Dragonflies & Damselflies","damselflies"
415,"From Submarines to Sky Raiders - All about Dragonflies and Damselflies","From Submarines to Sky Raiders: All About Dragonflies & Damselflies","nature"
415,"From Submarines to Sky Raiders - All about Dragonflies and Damselflies","From Submarines to Sky Raiders: All About Dragonflies & Damselflies","insects"
415,"From Submarines to Sky Raiders - All about Dragonflies and Damselflies","From Submarines to Sky Raiders: All About Dragonflies & Damselflies","environment"
415,"From Submarines to Sky Raiders - All about Dragonflies and Damselflies","From Submarines to Sky Raiders: All About Dragonflies & Damselflies","From Submarines to Sky Raiders"
417,"ಜಲಾಂತರ್ಗಾಮಿಗಳಿಂದ ಆಕಾಶದಾಳಿಕೋರರವರೆಗೆ ರಕ್ಕಸಹಾತೆಗಳು ಹಾಗೂ ಹೆಣ್ಣುಹಾತೆಗಳು","Jalaantargaamigalinda Aakashadaalikoraravarege Rakhasahaathegalu Haagu Hannuhaathegalu",""
418,"पाण्यातून आकाशाकडे प्रवास","Paanyaatoon Aakaashaakade Pravaas","From Submarines to Sky Raiders - All about Dragonflies and Damselflies"
418,"पाण्यातून आकाशाकडे प्रवास","Paanyaatoon Aakaashaakade Pravaas","Paanyaatoon Aakaashaakade Pravaas"
420,"मेरी कार","Meri Car",""
421,"माझी गाडी","Mazi Gadi",""
422,"ನನ್ನ ಕಾರು","Nanna Kaaru",""
423,"నా కారు","Naa Kaaru",""
424,"పోయింది!! దొరికింది!!","Poyindi!! Dorikindi!!",""
425,"అక్కా, అక్కా ఆకాశం ఎందుకు నీలంగా ఉంటుంది?","Akka, Akka, Aakaasam Endukanta Neelamaga Undi?",""
426,"बानी","Baani",""
427,"चुलबुलचे शेपूट","Chulbulche Sheput","squirrel"
427,"चुलबुलचे शेपूट","Chulbulche Sheput","body image"
427,"चुलबुलचे शेपूट","Chulbulche Sheput","self esteem"
427,"चुलबुलचे शेपूट","Chulbulche Sheput","Chulbulche Sheput"
427,"चुलबुलचे शेपूट","Chulbulche Sheput","doctor"
427,"चुलबुलचे शेपूट","Chulbulche Sheput","Chulbul's Tail"
428,"કુદરતનાં રંગો","Kudratna Rango",""
429,"ಸಂತಸ","Santhasa",""
430,"ਖ਼ੁਸ਼ੀ","Khushi",""
432,"బలిసిన రాజు బక్క కుక్క","Balicina Raju, Bakka Kukka",""
433,"বায়ু পবন","Bayu Paban",""
434,"వాయువు అంటే గాలి","Vayuvu Ante Gaali",""
437,"சுஸ்கித்பள்ளிக்குச் செல்கிறாள்!","Chuskit Pallikku Chelgiraal",""
438,"चुस्कीत शाळेत जाते","Chuskit Shaalet Jaate","Chuskit Goes to School!"
438,"चुस्कीत शाळेत जाते","Chuskit Shaalet Jaate","education"
438,"चुस्कीत शाळेत जाते","Chuskit Shaalet Jaate","struggle"
438,"चुस्कीत शाळेत जाते","Chuskit Shaalet Jaate","Disability"
438,"चुस्कीत शाळेत जाते","Chuskit Shaalet Jaate","Chuskit Shaalet Jaate"
438,"चुस्कीत शाळेत जाते","Chuskit Shaalet Jaate","school"
441,"এখন নয় এখন নয়","Ekhon Noye Ekhon Noye",""
442,"ଏବେ ନୁହେଁ  ଏବେ ନୁହେଁ","Ebe Nuhein Ebe Nuhein",""
444,"नन्हे मददगार","Nanhe Madadgaar",""
445,"সুশীলার আল্পনা","Shushilar Alpona",""
446,"ସୁଶୀଳାର କୋଲମ୍ ","Shushilaro Kolam",""
448,"ಕತ್ತಲಲ್ಲಿ ಸೂರ್ಯನೆಂತು ಮರೆಯಾಗುವನಕ್ಕಾ?","Katthalalli Suryanenthu Mareyaguvanakka?",""
449,"એક ઝાડ","Ek Jhad",""
451,"গাছ","Gach",""
452,"వృక్షం","Vriksham",""
453,"Happy and Sad (Tell me now series)","Happy and Sad (Tell me now series)
",""
454,"सांग ना लवकर- हसणे रडणे","Sang Na Lavkar - Hasane Radane",""
455,"खुश और दुखी","Mujhe Abhi Batayien - Khushi aur Dukhi",""
456,"ನಂಗೆ ಈಗಲೇ ಹೇಳು!  ಸಂತಸ – ಸಂತಾಪ","Nange Eegale Helu (Santasa - Santapa)",""
457,"ખુશ  કે નાખુશ","Mane Hamnaj Kaho - Khush Ke Nakhush",""
458,"সুুখ  ও  দুঃখ","Shukh O Dukho",""
461,"ଏବେ... ମତେ କୁହ!ଖୁସି ଓ ଦୁଃଖ","Khusi O Dukha",""
462,"Colours (Tell me now series)","Colours (Tell me now series)",""
463,"रंग","Rang",""
464,"रंगबिरंग","Mujhe Abhi Batayien - Rang Birang",""
466,"ఇప్పుడే..చెప్పు! రంగులు","Colours",""
467,"ਮੈਨੂੰ ਹੁਣੇ ਦੱਸੋ ਰੰਗ","Menu Hune Daso - Rang",""
468,"আমাকে এখন বলো! রংএর  কথা","Ronger Kotha",""
469,"ଏବେ... ମତେ କୁହ! ରଙ୍ଗ","Abe… Mate Kuha! Rang",""
470,"Naughty or Not (Tell me now series)","Naughty or Not (Tell me now series)",""
471,"खट्याळ गुणी","Sang Na Lavkar - Khatyaal Guni",""
472,"नटखट या नहीं ","Mujhe Abhi Batayien - Natkhat ya Nahin",""
473,"મને ઝટપટ કહે ને - તોફાની કે નહિ","Mane Jhatpat… Kahe Ne - Toofani Ke Nai",""
474,"দুষ্টু না ভালো","Dushtu Naa Bhaalo",""
475,"ఇప్పుడే.. చెప్పు అల్లరి వాళ్లు అవునా? కాదా?","Allarivallu Avuna? Kadha?",""
476,"ਮੈਨੂੰ ਹੁਣੇ ਦੱਸੋ - ਸ਼ਰਾਰਤੀ  ਜਾਂ ਨਹੀਂ","Menu Hune Daso - Shararti Jaan Nahin",""
477,"ನನಗೆ  ಅದು  ಬೇಕು!","Nanage Adu Beku!",""
478,"चाँदनी में गरम खीर","Chaandni Mein Garam Kheer",""
479,"પૂનમની રાત અને ખીર","Punmani Raat Ane Kheer",""
480,"பௌர்ணமியும் பாயசமும்","Pournamiyum Payasamum",""
481,"लस्सी  या फ़ालूदा?","Lassi ya Falooda?",""
483,"ನಂಗೆ ಈಗಲೇ ಹೇಳು!  ಬಣ್ಣಗಳು","Nange Eegale Helu (Bannagalu)",""
484,"ನಂಗೆ ಈಗಲೇ ಹೇಳು!  ತುಂಟತನ","Nange Eegale Helu -Tuntatana",""
486,"Gulli's Box of Things","Gulli's Box of Things",""
487,"गुल्ली का गज़ब पिटारा","Gulli Ka Gazab Pitara",""
488,"గుల్లీ సామాన్ల బాక్సు","Gulli Saamaanla Baaksu",""
489,"गुल्लीचा खजिना","Gullicha Khajina",""
490,"ಗುಲ್ಲಿಯ ವಸ್ತುಗಳ ಡಬ್ಬಿ","Gulliya Vastugala Dabbi",""
491,"ગુલ્લીનો પટારો","Gullino Ptaro",""
492,"গুল্লির সব জিনিসের বাক্স","Gullir Shob Jinisher Baxo",""
493,"ଗୁଲିର ବାକ୍ସ ","Gulliro Baxo",""
494,"குல்லியின் சாமான் பெட்டி ","Gulliyin Saaman Petti",""
495,"পূর্ণিমার রাতে গরম পায়েস","Purnimar Raate Goram Payesh",""
497,"ପୂର୍ଣ୍ଣିମା ରାତିର  କ୍ଷୀରି","Purnima Ratira Khiri",""
498,"ঘোল, আইসক্রীম না ফালুদা?","Ghol, Icecream Na Faluda",""
500,"ଲସ୍ସି, ଆଇିମ  କିମ୍ବା  ଫାଲୁଦା","Lassi, Icecream Kimba Faluda",""
512,"मोरू नावाचे कोडे","Moru Navache Kode",""
513,"ಮೋರುವಿನ ಲೆಕ್ಕಾಚಾರ","Moruvina Lekkachaara",""
515,"చిరునవ్వు నవ్వు","Chirunavvu Navvu",""
516,"नाचणारे मोर आणि भजी","Nachanare Mor ani Bhaji",""
517,"కరకర పకోడీలు, కళకళ నెమళ్ళు","Karakara Pakodeelu, Kalakala Nemallu",""
518,"மழை நேரத்துப் பக்கோடா!","Mazhai Neraththu Pakoda!",""
519,"ગોળગોળગોલુ","Gol Gol Golu",""
520,"గోళాకారపు వృత్తం ","Vruttam",""
521,"ଗୋଲ ଗୋଲ ଗୋଲୁ","Gol Gol Golu",""
522,"ಶಾಲೆಯಲ್ಲಿ ರಾಣಿಯ ಮೊದಲ ದಿನ","Shaleyalli Raaniya Modala Dina",""
523,"రాణి కి బడిలో మొదటి రోజు","Raaniki Badilo Modati Roju",""
524,"కొంచెం కొంచెం","Konchem Konchem",""
527,"ಪುಟ್ಟ ರೈನೋನ ದಿಟ್ಟತನ","Putta Rhinona Dittathana",""
528,"શરમાળ રીંગો","Sharmad Ringo",""
529,"मसाला चाय","Masala Chai",""
530,"मसाला चहा","Masala Chaha",""
532,"వనంలో వింత రసాయనం","Vanamlo Vintha Rasaayanam",""
533,"ನೇರ ಅಥವಾ ಸುರುಳಿ ಸುತ್ತಿದ","Nera Athava Surali Suttida",""
534,"ತೂಕಡಿಸುವ ಭೀಮ","Tukadisuva Bheema",""
535,"लग्नाला जायचंय","Lagnala Jayach",""
536,"કાકાનાં  લગ્નમાં  ચાલ્યાં","Kakana Lagnama Chalyan",""
537,"বিয়ে বাড়ি যাওয়া","Biye Badi Jawa",""
538,"పెళ్ళికి  ప్రయాణం","Pelliki Prayanam",""
539,"ઘેર જતાં ","Gher Jata",""
540,"ఇంటికి వెళ్ళడం","Intiki Vellatam",""
541,"বাড়ি ফেরা","Baadi Phera",""
544,"టిమ్మి మరియు పిప్","Timmi Mariyu Pipe",""
